id,Name,Description,Status,Author,Folder,Run_status,last run,created at,updated at,Tags,Sub-Component,Component,Level,Comments,Step name,Step description,Step expected_results,Step position
604,Team - Change a teammate from admin to moderator,Team - Change a teammate from admin to moderator,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Change a teammate from admin to moderator,Change a teammate from admin to moderator,"The teammate will have moderator premissions
 to the host panel",1
605,Team - Change a teammate from moderator to admin,Team - Change a teammate from moderator to admin,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Change a teammate from moderator to admin,Change a teammate from moderator to admin,"The teammate will have admin premissions
 to the host panel",1
606,Team - Add the same user as admin and moderator,Team - Add the same user as admin and moderator,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Add the same user as admin and moderator,Add the same user as admin and moderator,You cannot add the same person twice,1
607,Team - Add a teammate to the blacklist,Team - Add a teammate to the blacklist,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Add a teammate to the blacklist,Add a teammate to the blacklist,You can't add a teammate to the blacklist,1
608,Team - Add a blacklisted user as a teammate,Team - Add a blacklisted user as a teammate,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Add a blacklisted user as a teammate,Add a blacklisted user as a teammate,You can't add a blacklisted user as teammate,1
609,Team - Enable 2 step verification.,Team - Enable 2 step verification.,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Enable 2 step verification.,Enable 2 step verification.,"You will have to verify your acoount via text 
message",1
610,Team - Disable 2 step verification,Team - Disable 2 step verification,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Team - Disable 2 step verification,Disable 2 step verification,"You will no longer have to verify your acoount 
via text message",1
611,"Policy - allow guests to 
post comments","Policy - allow guests to 
post comments",Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"","Policy - allow guests to 
post comments","Guest commenting: Check allow guests to 
post comments","Allows guests' comments to be published without
 being approved first",1
612,"Policy - dont allow guests to 
post comments","Policy - dont allow guests to 
post comments",Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"","Policy - dont allow guests to 
post comments","Guest commenting: Uncheck allow guests to 
post comments","Guests comments need to be approved first
before published",1
613,Policy - Require guests to choose nicknames,Policy - Require guests to choose nicknames,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - Require guests to choose nicknames,"Check Require unregistered users to choose 
a temporary nickname.","Every guest commenter will have to choose a
nickname",1
614,Policy - Unrequire guests to choose nicknames,Policy - Unrequire guests to choose nicknames,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - Unrequire guests to choose nicknames,"Uncheck Require unregistered users to choose 
a temporary nickname.","A guest commenter will not have to choose his 
own nickname, it will be chosen randomly.",1
615,"Policy - Publish and moderate
","Policy - Publish and moderate
",Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"","Settings
","Admin Panel
",,"","Policy - Publish and moderate
","Publish and moderate:
Moderation mode: choose publish and moderate

Click Cancel
Click the moderation mode P&M, click change","A pop up will open to confirm action with a 
message and two buttons:
-Change
-Cancel
The pop up will close, no change will be made
The moderation mode of the conversation will
 be changed, all messages 
 will be published but also appear in the pending folder
 of the moderation",1
616,"Policy - Require approval
","Policy - Require approval
",Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"","Settings
","Admin Panel
",,"","Policy - Require approval
","Require approval:
Moderation mode: choose require approval

Click Cancel
Click the moderation mode require approval, 
click change","A pop up will open to confirm action with a 
message and two buttons:
-Change
-Cancel
The pop up will close, no change will be made
The moderation mode of the conversation will
 be changed",1
617,"Policy - Approve all
","Policy - Approve all
",Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"","Settings
","Admin Panel
",,"","Policy - Approve all
","Approve all:
Moderation mode: choose Approve all
Click Cancel
Click the moderation mode Approve all, 
click change","A pop up will open to confirm action with a 
message and two buttons:
-Change
-Cancel
The pop up will close, no change will be made
The moderation mode of the conversation will
 be changed",1
618,Policy - approve all images & external links,Policy - approve all images &amp; external links,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - approve all images & external links,"Under approve all,  click Comments containing
 images/comments containing external links.","There will be 4 options:
-Approve all
-Publish & moderate
-Require approval
-Reject all",1
619,Policy - publish and moderate images & external links,Policy - publish and moderate images &amp; external links,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - publish and moderate images & external links,"Under publish and moderate click Comments 
containing images/comments containing external
 links.","There will be 3 options:
-Publish & moderate
-Require approval
-Reject all",1
620,Policy - Require approval images & external links,Policy - Require approval images &amp; external links,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - Require approval images & external links,"Under Require approval click Comments 
containing images/comments containing external
 links.","There will be 2 options:
-Require approval
-Reject all",1
621,Policy - Enable bozo,Policy - Enable bozo,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - Enable bozo,Bozo mode - Enable bozo mode,"Comments that have pending or rejected status
 will be hidden",1
622,Policy - Unable bozo,Policy - Unable bozo,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Policy - Unable bozo,Bozo mode - Unable bozo mode,"Comments that have pending or rejected status
 will be shown",1
623,Advanced - Add an authorized URL,Advanced - Add an authorized URL,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Advanced - Add an authorized URL,Add an authorized URL,"The url will be added to the list of authorized 
urls",1
624,Advanced - Add the same URL twice,Advanced - Add the same URL twice,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Advanced - Add the same URL twice,Add a URL that is already in the list,The url will go to the top of the list (the url won't be added twice),1
625,Advanced - Remove An authorized URL,Advanced - Remove An authorized URL,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",Advanced - Remove An authorized URL,Remove a URL,"The url will removed from the authorized urls
 list",1
626,"Advanced - Log in option
","Advanced - Log in option
",Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"","Settings
","Admin Panel
",,"","Advanced - Log in option
","1.Log in options
2.Check all the options
3.Uncheck all the options
4.Check/uncheck the options of login","1.You will have 4 options to choose:
-Email
-Facebook
-Twitter
Google+
2.In the conversation the user wil be able to login
 from all the options (above and within the log in modal
 in the conversation)
3.In the conversation there will be no option for
 login
4.The option will appear or disapears from the 
options of the log in",1
627,System Admin - Add restricted URL,System Admin - Add restricted URL,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add restricted URL,Add a URL to the restricted list,The url will be added to the restricted list,1
628,System Admin - Add the same restricted url twice,System Admin - Add the same restricted url twice,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add the same restricted url twice,Add a URL that is already in the list,The url will go to the top of the list,1
629,System Admin - Remove restricted URL,System Admin - Remove restricted URL,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Remove restricted URL,Remove a URL,The url will removed from restricted list,1
630,System Admin - Add host option,System Admin - Add host option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add host option,Host options - add an option ,The option will affect the relevant products,1
631,System Admin - Add another host option,System Admin - Add another host option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add another host option,Host options - add another one,"the second option will be added without hurting
 the first one",1
632,System Admin - Add a third host option,System Admin - Add a third host option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add a third host option,Host options - add another one,"the third option will be added without hurting
 the first two",1
633,System Admin - Add Script option,System Admin - Add Script option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add Script option,Script Code - add an option ,The script will runon all spot.im embedded pages,1
634,System Admin - Add another Script option,System Admin - Add another Script option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add another Script option,Script Code - add another one,"the second script will be added without hurting
 the first one",1
635,System Admin - Add a third Script option,System Admin - Add a third Script option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,05-Apr-2019  07:32,"",Settings,Admin Panel,,"",System Admin - Add a third Script option,Script Code - add another one,"the third script will be added withouy hurting
 the first two",1
636,System Admin - Add Style option,System Admin - Add Style option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,08-May-2019  08:40,"",Settings,Admin Panel,,"",System Admin - Add Style option,"1. Go to: https://admin.staging-spot.im
2. Click on the settings tab
3. Click on the system admin tab
4. Add style code
5. Refresh the page","- The CSS override will take affect in the conversation
- After refresh the changes are saved",1
637,System Admin - Add another Style option,System Admin - Add another Style option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,08-May-2019  08:38,"",Settings,Admin Panel,,"",System Admin - Add another Style option,"1. Go to: https://admin.staging-spot.im
2. Click on the settings tab
3. Click on the system admin tab
4. Add style code - add another one
5. Style Code - add another one","- Go to the comments page and check that you see the changes that you add 
- After refresh the style code still apeared on the host panel
- the second option will be added without hurting
the first one ",1
638,System Admin - Add a third Style option,System Admin - Add a third Style option,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,08-May-2019  08:37,"",Settings,Admin Panel,,"",System Admin - Add a third Style option,"1. Go to: https://admin.staging-spot.im
2. Click on the settings tab
3. Click on the system admin tab
4. Add style code - add another one
5. Refresh the page","- Go to the comments page and check that you see the changes that you add 
- the third option will be added withouy hurting
 the first two
- After refresh the style code still apeared on the host panel",1
639,System Admin - Enable disqus claim.,System Admin - Enable disqus claim.,Ready,Lia Ismailov,,NO RUN,"",25-Mar-2019  16:41,08-May-2019  08:15,"",Settings,Admin Panel,,"",System Admin - Enable disqus claim.,"1. Go to: https://admin.staging-spot.im
2. Click on the settings tab
3. Click on the system admin tab
4. Enable disqus claim.
5. Refresh the page"," - The ""Have a Disqus account"" link will appear next to the
notifications bell in the conversation

- Event https://v2.staging-spot.im/api/social-connect/internal/toggle-disqus-claim/sp_WqTJKdk1 fired on the network
- See that the changes are saved after refresh",1
